"backers_count","blurb","categoryId","categoryName","categorySlug","converted_pledged_amount","country","country_displayable_name","created_at","created_at_formatted","creatorAvatar","creatorId","creatorName","creatorUrl","currency","currency_symbol","currency_trailing_code","current_currency","deadline","description","disable_communication","fx_rate","goal","id","is_starrable","launched_at","launched_at_formatted","link","locationId","locationName","name","photo","pledged","pubDate","slug","spotlight","staff_pick","state","state_changed_at","static_usd_rate","title","url","usd_exchange_rate","usd_pledged","usd_type"
"571","A turn-based cult strategy game: Unpredictable expeditions that never end!","35","Video Games","games/video games","11683","US","the United States","1603506931","Sat, 24 Oct 2020 02:35:31 +0000","https://ksr-ugc.imgix.net/assets/027/455/133/f4a8f928273ba05acc90b5728c6d2fae_original.png?ixlib=rb-4.0.2&w=160&h=160&fit=crop&v=1575863453&auto=format&frame=1&q=92&s=6eb0f585b850cc9fd3ae32b77fb4fe39","397649645","302 GAMES INC","https://www.kickstarter.com/profile/302games","USD","$","true","USD","1611147635","A turn-based cult strategy game: Unpredictable expeditions that never end!","false","1","3000","1197025460","false","1608728435","Wed, 23 Dec 2020 13:00:35 +0000","https://www.kickstarter.com/projects/302games/dungeon-no-dungeon-0?ref=discovery_location_newest","2168606","Qingdao, China","Dungeon No Dungeon",,"11683","Wed, 23 Dec 2020 13:00:35 +0000","dungeon-no-dungeon-0","true","false","successful","1611147635","1","Dungeon No Dungeon","https://www.kickstarter.com/projects/302games/dungeon-no-dungeon-0?ref=discovery_location_newest","1","11683.0","domestic"
"319","Dyson Sphere Program is a sci-fi simulation strategy game. Manage a galaxy-wide production factory to harness the power of stars!","35","Video Games","games/video games","13880","JP","Japan","1601184053","Sun, 27 Sep 2020 05:20:53 +0000","https://ksr-ugc.imgix.net/assets/030/606/562/b53985464bec6c4f55191c8ffc2cef59_original.jpg?ixlib=rb-4.0.2&w=160&h=160&fit=crop&v=1600163704&auto=format&frame=1&q=92&s=03849b00c4c2751248b81409b5fd922a","2092690677","Youthcat Studio","https://www.kickstarter.com/profile/youthcat","JPY","¥","false","USD","1608454847","Dyson Sphere Program is a sci-fi simulation strategy game. Manage a galaxy-wide production factory to harness the power of stars!","false","0.00741647","1060000","1782661188","false","1604566847","Thu, 05 Nov 2020 09:00:47 +0000","https://www.kickstarter.com/projects/youthcat/dyson-sphere-programa-space-sci-fi-sandbox-game-0?ref=discovery_location_newest","2158434","Chongqing, China","Dyson Sphere Program—A Sci-fi Strategy and Management Game",,"1434062","Thu, 05 Nov 2020 09:00:47 +0000","dyson-sphere-programa-space-sci-fi-sandbox-game-0","true","true","successful","1608454847","0.00953935","Dyson Sphere Program—A Sci-fi Strategy and Management Game","https://www.kickstarter.com/projects/youthcat/dyson-sphere-programa-space-sci-fi-sandbox-game-0?ref=discovery_location_newest","0.00967881","13680.0193397","domestic"
"11","Conflict of Van Helsing & Dracula (C.O.V.D.) is a board game available as an App based on the story: Dracula. Can you survive?","272","Mobile Games","games/mobile games","361","US","the United States","1450744846","Tue, 22 Dec 2015 00:40:46 +0000","https://ksr-ugc.imgix.net/assets/010/618/525/ff3c28ce51e9b4dbb64bad337a0ad2b3_original.jpeg?ixlib=rb-4.0.2&w=160&h=160&fit=crop&v=1461701937&auto=format&frame=1&q=92&s=58018c6dfbfb93c7f3d2f40b2a723255","1826678402","Power Game","https://www.kickstarter.com/profile/powergame","USD","$","true","USD","1454213820","Conflict of Van Helsing & Dracula (C.O.V.D.) is a board game available as an App based on the story: Dracula. Can you survive?","false","1","3500","2154085","false","1451723535","Sat, 02 Jan 2016 08:32:15 +0000","https://www.kickstarter.com/projects/powergame/covd?ref=discovery_location_newest","2161853","Shenzhen, China","C.O.V.D.--A brand new board app game",,"361","Sat, 02 Jan 2016 08:32:15 +0000","covd","false","false","failed","1454213821","1","C.O.V.D.--A brand new board app game","https://www.kickstarter.com/projects/powergame/covd?ref=discovery_location_newest","1","361.0","domestic"
"166","Legends of the Wulin is a board-game of Wuxia adventure and combat set in the genre-loyal universe of Ancient China for 2-6 players.","34","Tabletop Games","games/tabletop games","19230","US","the United States","1386828857","Thu, 12 Dec 2013 06:14:17 +0000","https://ksr-ugc.imgix.net/assets/007/607/926/7011353cdd142e1ca84cb5df0ced3480_original.jpg?ixlib=rb-4.0.2&w=160&h=160&fit=crop&v=1461467317&auto=format&frame=1&q=92&s=61501095fd9caf49ddc1bebdf58921cd","1710667762","Eos-sama (deleted)","https://www.kickstarter.com/profile/1710667762","USD","$","true","USD","1397167480","Legends of the Wulin is a board-game of Wuxia adventure and combat set in the genre-loyal universe of Ancient China for 2-6 players.","false","1","25000","1926847936","false","1394575480","Tue, 11 Mar 2014 22:04:40 +0000","https://www.kickstarter.com/projects/1710667762/the-legends-of-the-wulin-board-game?ref=discovery_location_newest","2137082","Suzhou, China","The Legends of the Wulin Board-Game",,"19230","Tue, 11 Mar 2014 22:04:40 +0000","the-legends-of-the-wulin-board-game","false","false","failed","1397167482","1","The Legends of the Wulin Board-Game","https://www.kickstarter.com/projects/1710667762/the-legends-of-the-wulin-board-game?ref=discovery_location_newest","1","19230.0","domestic"
